Age,Gender,Experience,Salary,Performance_Score,Job_Satisfaction,Overtime,Work_Hours,Remote_Work,Training_Hours,Projects,Promotion_Last_5Yrs,Manager_Rating,Sick_Leaves,Years_At_Company,Previous_Experience,Salary_Per_Experience,Workload_Score,Department_HR,Department_IT,Department_Marketing,Department_Sales,Job_Role_Data Analyst,Job_Role_DevOps Engineer,Job_Role_Financial Analyst,Job_Role_HR Executive,Job_Role_Marketing Specialist,Job_Role_Recruiter,Job_Role_SEO Executive,Job_Role_Sales Executive,Job_Role_Sales Manager,Job_Role_Software Engineer,Education_Master,Education_PhD,City_Islamabad,City_Karachi,City_Lahore,City_Peshawar,City_Rawalpindi,Employment_Type_Full-Time,Salary_Band_Medium,Salary_Band_High,Salary_Band_Very High,Experience_Band_Junior,Experience_Band_Mid Level,Experience_Band_Senior,Satisfaction_Category_Medium,Satisfaction_Category_High,Performance_Category_Average,Performance_Category_High
34.0,1,3,86621.0,2,7.0,0,50,0,70,6,No,8,7,6.9,0.0,28873.67,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
40.0,1,14,180480.0,5,3.0,1,54,0,29,8,Yes,4,13,8.2,5.8,12891.43,13.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
30.0,1,4,72222.0,2,4.0,1,54,0,62,4,No,4,14,10.2,0.0,18055.5,9.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
40.0,0,0,62592.0,3,4.0,1,53,1,39,3,No,4,11,12.2,0.0,62592.0,8.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
52.0,1,6,149194.0,5,10.0,0,35,1,54,8,No,7,8,4.5,1.5,24865.67,11.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
33.0,1,1,46079.0,1,3.0,1,55,1,58,2,No,6,3,6.4,0.0,46079.0,7.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24.0,0,2,43251.0,4,9.0,0,36,1,24,3,Yes,5,12,11.5,0.0,21625.5,6.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
24.0,0,2,63640.0,1,3.0,1,46,0,74,1,No,8,0,3.4,0.0,31820.0,5.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60.0,1,1,47975.0,3,7.0,1,53,1,64,1,No,10,6,14.4,0.0,47975.0,6.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34.0,0,10,106129.0,2,6.0,1,47,0,14,6,No,8,12,3.8,6.2,10612.9,10.7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
29.0,0,4,94362.0,1,6.0,1,38,1,65,6,No,7,0,4.4,0.0,23590.5,9.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
37.0,1,1,49605.0,2,5.0,1,39,0,6,1,No,6,4,2.8,0.0,49605.0,4.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
59.0,1,5,89114.0,3,7.0,0,49,1,53,5,No,9,0,9.2,0.0,17822.8,9.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0
44.0,1,3,83401.0,4,8.0,1,44,1,39,3,No,8,11,5.1,0.0,27800.33,7.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
29.0,1,0,58840.0,1,8.0,1,52,1,60,3,No,6,12,2.7,0.0,58840.0,8.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
38.0,1,17,166633.0,4,5.0,1,36,0,44,11,Yes,7,14,0.3,16.7,9801.94,14.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
50.0,0,18,214316.0,5,3.0,1,53,1,60,12,Yes,10,9,7.6,10.4,11906.44,17.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
47.0,0,26,186516.0,5,6.0,0,43,1,69,12,Yes,7,5,14.5,11.5,7173.69,16.3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
42.0,1,13,172042.0,2,3.0,1,50,1,50,9,No,5,10,7.5,5.5,13234.0,14.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
25.0,0,0,48148.0,4,3.0,1,42,1,5,2,No,7,2,6.2,0.0,48148.0,6.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23.0,0,1,66882.0,2,8.0,1,50,0,79,1,No,9,14,2.0,0.0,66882.0,6.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
46.0,0,17,221214.0,5,6.0,0,50,0,36,9,Yes,7,1,1.9,15.1,13012.59,14.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
36.0,0,13,208414.0,1,8.0,0,37,1,76,9,No,8,11,8.4,4.6,16031.85,12.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
58.0,1,9,143563.0,1,9.0,0,41,1,40,6,No,6,13,7.1,1.9,15951.44,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
42.0,1,18,187143.0,4,7.0,1,49,1,17,12,Yes,7,1,8.2,9.8,10396.83,16.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
30.0,0,8,133642.0,5,7.0,1,44,1,55,9,No,10,4,4.2,3.8,16705.25,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
38.0,1,4,90878.0,4,3.0,1,40,0,63,4,No,6,0,8.9,0.0,22719.5,8.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
57.0,0,35,221952.0,4,5.0,1,55,0,49,9,No,4,0,5.2,29.8,6341.49,14.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
25.0,1,4,78667.0,4,7.0,1,36,1,76,6,Yes,4,7,12.7,0.0,19666.75,9.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1
23.0,0,2,69624.0,5,7.0,0,55,1,49,1,Yes,9,2,8.0,0.0,34812.0,6.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
22.0,1,1,66702.0,3,6.0,1,47,0,27,3,No,6,4,0.5,0.5,66702.0,7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
41.0,1,0,50908.0,1,5.0,1,50,0,67,1,No,6,4,9.9,0.0,50908.0,6.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
57.0,1,5,75347.0,1,6.0,0,39,1,55,5,No,9,14,4.6,0.4,15069.4,8.9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
48.0,1,11,167042.0,1,10.0,0,49,0,70,12,No,8,8,5.3,5.7,15185.64,16.9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
51.0,0,21,233769.0,3,10.0,0,36,1,70,11,No,4,9,2.2,18.8,11131.86,14.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
41.0,0,4,96597.0,3,6.0,0,44,0,75,4,No,4,4,2.2,1.8,24149.25,8.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
43.0,1,8,110723.0,3,8.0,1,40,0,40,8,No,8,9,2.1,5.9,13840.38,12.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
28.0,1,3,87406.0,4,8.0,0,35,1,44,4,No,5,7,9.3,0.0,29135.33,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
26.0,1,4,83276.0,3,7.0,0,35,1,17,6,No,10,1,10.3,0.0,20819.0,9.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
45.0,1,6,105391.0,2,7.0,1,35,0,11,7,No,10,9,4.2,1.8,17565.17,10.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
22.0,0,1,41732.0,2,3.0,1,36,1,62,1,No,5,1,3.6,0.0,41732.0,4.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.0,0,1,43504.0,4,9.0,0,38,0,10,3,Yes,9,3,1.9,0.0,43504.0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
54.0,1,6,141689.0,5,6.0,1,46,1,14,9,No,6,6,14.5,0.0,23614.83,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
55.0,0,7,136576.0,4,7.0,0,35,1,64,10,No,8,1,14.0,0.0,19510.86,13.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1
28.0,1,0,65532.0,4,5.0,1,39,1,80,3,No,10,12,5.5,0.0,65532.0,6.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
56.0,0,31,208642.0,5,8.0,1,38,1,41,14,No,10,0,1.2,29.8,6730.39,17.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1
54.0,0,0,61926.0,2,3.0,1,39,0,28,2,No,10,5,0.0,0.0,61926.0,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46.0,1,17,119197.5,1,7.0,0,49,1,60,15,No,7,3,3.8,13.2,7011.62,19.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
31.0,0,5,97483.0,3,6.0,0,39,1,5,6,No,10,15,8.5,0.0,19496.6,9.9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0
45.0,0,20,119197.5,1,7.0,1,52,1,41,11,No,8,9,13.5,6.5,5959.88,16.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
23.0,0,1,59683.0,1,3.0,1,42,1,17,1,No,6,11,5.5,0.0,59683.0,5.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.0,1,18,180289.0,2,3.0,1,52,1,5,13,No,6,10,1.9,16.1,10016.06,18.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
48.0,1,24,166027.0,4,10.0,0,52,0,19,13,Yes,5,4,8.4,15.6,6917.79,18.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
43.0,0,4,95070.0,5,6.0,0,45,0,24,6,No,4,12,4.6,0.0,23767.5,10.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
46.0,0,4,94850.0,3,6.0,0,49,1,9,5,No,7,11,1.5,2.5,23712.5,9.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
23.0,1,0,44014.0,4,7.0,0,43,1,66,2,Yes,10,1,14.3,0.0,44014.0,6.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41.0,0,16,188863.0,3,7.0,0,45,1,54,9,No,8,1,3.1,12.9,11803.94,13.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
43.0,1,12,169333.0,2,9.0,0,51,1,62,15,No,8,13,10.6,1.4,14111.08,20.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
22.0,1,1,55670.0,2,8.0,0,41,0,58,1,No,6,4,9.4,0.0,55670.0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
35.0,1,11,203272.0,3,8.0,0,51,1,27,8,No,8,1,12.8,0.0,18479.27,13.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0
38.0,0,11,212162.0,5,6.0,0,37,0,59,11,No,7,8,7.0,4.0,19287.45,14.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1
48.0,1,1,56377.0,3,4.0,1,43,0,14,3,No,6,0,6.5,0.0,56377.0,7.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
33.0,1,3,119197.5,2,3.0,1,40,1,66,4,No,4,3,3.1,0.0,39732.5,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
53.0,1,7,110772.0,3,10.0,0,54,1,41,6,No,5,8,12.5,0.0,15824.57,11.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
24.0,1,1,46793.0,2,3.0,1,35,0,77,3,No,5,0,13.8,0.0,46793.0,6.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
39.0,1,2,68454.0,4,6.0,1,35,1,56,1,Yes,7,6,1.9,0.1,34227.0,4.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
24.0,1,1,67365.0,2,7.0,0,43,1,19,2,No,6,14,5.7,0.0,67365.0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
50.0,1,7,136885.0,4,10.0,0,45,1,25,6,No,10,11,11.4,0.0,19555.0,10.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1
60.0,0,38,241844.0,4,6.0,1,52,1,78,10,Yes,5,3,1.3,36.7,6364.32,15.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
41.0,1,1,54829.0,3,8.0,0,40,1,75,2,No,10,9,12.9,0.0,54829.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
38.0,1,0,56569.0,4,6.0,0,35,0,51,3,Yes,6,13,8.1,0.0,56569.0,6.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
22.0,0,0,46100.0,3,7.0,1,44,1,40,1,No,10,8,11.2,0.0,46100.0,5.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
59.0,0,11,182409.0,2,4.0,1,40,0,13,11,No,4,1,11.2,0.0,16582.64,15.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
25.0,0,4,79295.0,1,7.0,0,47,1,29,5,No,5,7,14.9,0.0,19823.75,9.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
37.0,1,5,70237.0,3,5.0,1,52,1,21,3,No,8,8,2.9,2.1,14047.4,8.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0
40.0,0,28,191032.0,1,3.0,1,39,0,56,10,No,4,6,1.5,26.5,6822.57,13.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
59.0,1,17,200322.0,5,7.0,1,43,1,62,10,Yes,10,10,4.8,12.2,11783.65,14.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1
33.0,1,7,106545.0,3,5.0,1,47,0,40,9,No,5,15,12.6,0.0,15220.71,13.7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0
38.0,1,3,99175.0,1,8.0,1,42,1,78,6,No,7,5,8.4,0.0,33058.33,10.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0
42.0,0,8,146212.0,1,6.0,0,42,0,6,6,No,6,10,9.8,0.0,18276.5,10.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
30.0,0,9,115582.0,5,9.0,0,49,0,22,6,Yes,10,8,6.2,2.8,12842.44,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
30.0,0,1,63206.0,3,7.0,1,52,1,5,2,No,9,9,5.4,0.0,63206.0,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
24.0,1,3,76847.0,2,10.0,0,53,0,17,4,No,8,11,8.6,0.0,25615.67,9.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0
43.0,1,22,206792.0,1,8.0,0,45,1,74,12,No,8,5,11.3,10.7,9399.64,16.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
30.0,1,2,53038.0,2,8.0,1,53,0,44,2,No,9,6,2.3,0.0,26519.0,7.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
27.0,1,1,46015.0,1,5.0,1,38,0,56,2,No,10,5,12.0,0.0,46015.0,5.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
57.0,1,12,234688.0,1,5.0,1,40,1,40,8,No,10,2,9.2,2.8,19557.33,12.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
60.0,0,0,52924.0,4,8.0,0,39,0,5,1,Yes,4,8,7.8,0.0,52924.0,4.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
49.0,0,5,91201.0,1,4.0,1,42,1,15,3,No,9,7,11.4,0.0,18240.2,7.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
30.0,0,4,89394.0,4,6.0,1,35,0,7,4,No,10,4,6.4,0.0,22348.5,7.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1
47.0,1,12,157194.0,4,6.0,0,39,0,32,15,Yes,10,11,6.4,5.6,13099.5,18.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
40.0,1,5,72953.0,4,6.0,1,39,1,31,6,Yes,9,6,0.1,4.9,14590.6,9.9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
38.0,1,2,46555.0,1,9.0,0,46,0,19,3,No,7,6,10.6,0.0,23277.5,7.6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
52.0,1,23,205311.0,3,3.0,1,44,1,40,11,No,8,13,0.3,22.7,8926.57,15.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
28.0,1,0,45650.0,2,8.0,0,40,1,61,2,No,4,9,5.1,0.0,45650.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
53.0,0,14,193940.0,5,7.0,0,47,0,77,11,No,10,0,10.9,3.1,13852.86,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
36.0,1,4,79203.0,2,6.0,0,51,0,13,6,No,5,0,6.5,0.0,19800.75,11.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
36.0,1,10,111428.0,4,3.0,1,43,0,80,6,Yes,9,0,4.7,5.3,11142.8,10.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
38.0,1,1,64151.0,3,6.0,0,49,0,32,1,No,5,14,3.8,0.0,64151.0,5.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
27.0,1,6,116803.0,4,5.0,1,47,0,75,9,No,5,2,14.3,0.0,19467.17,13.7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
45.0,0,1,62799.0,5,8.0,1,38,0,47,1,No,10,1,5.9,0.0,62799.0,4.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
23.0,1,0,41090.0,1,7.0,0,42,0,59,2,No,5,7,7.6,0.0,41090.0,6.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
52.0,1,13,241860.0,5,7.0,1,40,0,57,9,No,5,15,1.4,11.6,18604.62,13.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
23.0,1,2,50783.0,5,7.0,1,45,0,65,1,No,10,6,10.7,0.0,25391.5,5.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
32.0,1,6,141791.0,1,9.0,0,55,1,22,8,No,10,3,3.0,3.0,23631.83,13.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
57.0,1,4,70974.0,4,7.0,1,40,1,56,6,Yes,5,5,5.9,0.0,17743.5,10.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
59.0,0,32,214295.0,5,6.0,0,48,1,34,9,No,5,14,9.7,22.3,6696.72,13.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1
49.0,1,19,226980.0,2,5.0,1,41,1,35,12,No,4,10,5.5,13.5,11946.32,16.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
29.0,1,5,84733.0,4,4.0,1,40,0,73,3,Yes,8,14,5.7,0.0,16946.6,7.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
39.0,0,17,236335.0,1,6.0,1,39,0,73,11,No,9,3,4.8,12.2,13902.06,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
46.0,1,20,238840.0,3,7.0,1,51,1,53,9,No,9,8,4.2,15.8,11942.0,14.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0
43.0,0,6,131192.0,5,7.0,0,48,1,62,6,Yes,5,1,5.1,0.9,21865.33,10.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1
55.0,0,29,219296.0,5,3.0,1,52,0,43,10,Yes,7,10,2.4,26.6,7561.93,15.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
58.0,0,29,159864.0,5,6.0,1,48,0,19,14,No,4,5,5.6,23.4,5512.55,18.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
22.0,0,0,54951.0,2,8.0,0,41,0,39,1,No,7,6,1.5,0.0,54951.0,5.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
33.0,1,5,99490.0,1,8.0,0,35,1,43,3,No,5,5,5.3,0.0,19898.0,6.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
